id,username,date,time,place,tweet,hashtags,tag
1364151407515893766,pat_thaipbs,2021-02-23,16:53:34,,วัคซีนโควิด..ไปไหนบ้าง.. ล็อตแรก วัคซีน แสนโด้ส สมุทรสาคร มากสุด โด้ส กรุงเทพฯ โด้ส ปทุมธานี โด้ส รวม จังหวัด ฉีดบุคลากรทางการแพทย์ก่อนเป็นกลุ่มแรก ..,"['โควิดสมุทรสาคร', 'วัคซีนโควิด', 'โควิด19', 'โควิดกรุงเทพ', 'โควิดปทุมธานี']",pos
1364147768114122757,fm91trafficpro,2021-02-23,16:39:07,,คาด มีนาคมนี้ ตลาดกลางกุ้ง เปิดค้าขายได้ หลังคณะกรรมการโรคติดต่อ จ.สมุทรสาคร เข้าตรวจประเมิน,"['โควิด19', 'โควิดสมุทรสาคร', 'ตลาดกลางกุ้ง']",pos
1364133305826746369,chessthai,2021-02-23,15:41:39,,เช็กสถานการณ์ผู้ติดเชื้อโควิด ทั่วประเทศ,"['โควิด19', 'กาละแมร์', 'ดีเจมะตูมติดโควิด', 'ลุงพลป้าแต๋น', 'covid_19', 'โควิดสมุทรสาคร', 'เราชนะ', 'โควิดสมุทรปราการ', 'โควิดกรุงเทพ', 'สถานการณ์ควิดวันนี้', 'โควิดวันนี้', 'สมองลายพราง']",neg
1364133005296427011,chessthai,2021-02-23,15:40:27,,เช็กที่นี่ กลุ่มเป้าหมายได้รับ วัคซีนโควิด ล็อตแรก,"['วัคซีนโควิด', 'วัคซีน', 'โควิด', 'โควิด19', 'กาละแมร์', 'ดีเจมะตูมติดโควิด', 'ลุงพลป้าแต๋น', 'covid_19', 'โควิดสมุทรสาคร', 'เราชนะ', 'โควิดสมุทรปราการ', 'โควิดกรุงเทพ', 'สถานการณ์ควิดวันนี้', 'โควิดวันนี้', 'สมองลายพราง']",pos
1364131066651414535,bookchess1,2021-02-23,15:32:45,,อว. เผยความจริง ประการหลังฉีดวัคซีนโควิด แล้วกว่า ล้านโดสทั่วโลก ได้ผลดีกว่าที่คาด,"['โควิด19', 'กาละแมร์', 'ดีเจมะตูมติดโควิด', 'ลุงพลป้าแต๋น', 'covid_19', 'โควิดสมุทรสาคร', 'เราชนะ', 'โควิดสมุทรปราการ', 'โควิดกรุงเทพ', 'สถานการณ์ควิดวันนี้', 'โควิดวันนี้', 'สมองลายพราง']",pos
1364130866880897029,bookchess1,2021-02-23,15:31:57,,วัคซีนโควิด แอสตราเซเนกา แสนโดสมาพร้อมซิโนแวค เตรียมฉีดให้นายกฯเข็มแรก,"['โควิด19', 'กาละแมร์', 'ดีเจมะตูมติดโควิด', 'ลุงพลป้าแต๋น', 'covid_19', 'โควิดสมุทรสาคร', 'เราชนะ', 'โควิดสมุทรปราการ', 'โควิดกรุงเทพ', 'สถานการณ์ควิดวันนี้', 'โควิดวันนี้', 'สมองลายพราง']",pos
1364130614287364101,pph8ufhm9cwev4o,2021-02-23,15:30:57,,ไทยพบผู้ติดเชื้อโควิดรายใหม่ ราย รวม ราย,"['ไวรัสโคโรนา', 'โควิด19', 'covid19', 'โควิด19', 'กาละแมร์', 'ดีเจมะตูมติดโควิด', 'ลุงพลป้าแต๋น', 'covid_19', 'โควิดสมุทรสาคร', 'เราชนะ', 'โควิดสมุทรปราการ', 'โควิดกรุงเทพ', 'สถานการณ์ควิดวันนี้', 'โควิดวันนี้', 'สมองลายพราง']",neg
1364129905932337152,pph8ufhm9cwev4o,2021-02-23,15:28:08,,อนุทิน เผยแอสตราเซเนกามาพร้อมซิโนแวค จ่อฉีดให้นายกฯ เข็มแรก ลั่นหากไม่มีดราม่า คงมาตั้งแต่เดือนที่แล้ว,"['วัคซีนโควิด', 'โควิด19', 'กาละแมร์', 'ดีเจมะตูมติดโควิด', 'ลุงพลป้าแต๋น', 'covid_19', 'โควิดสมุทรสาคร', 'เราชนะ', 'โควิดกรุงเทพ', 'สถานการณ์ควิดวันนี้', 'โควิดวันนี้', 'สมองลายพราง']",pos
1364064514761584641,pat_thaipbs,2021-02-23,11:08:18,,สมุทรสาคร แนวโน้ม.. ดีขึ้นเรื่อยๆ ระวังแค่..ไม่ประมาท .. การ์ดอย่าตกเท่านั้น..,"['สมุทรสาครสู้ๆ', 'โควิดสมุทรสาคร', 'วัคซีนโควิด']",pos
1364052582889480192,ighiyk,2021-02-23,10:20:53,,สมุทรสาครสามารถเดินทางไปทำธุระต่างจังหวัดได้ไหมคะ ตอนนี้,"['สมุทรสาคร', 'โควิด', 'โควิดสมุทรสาคร']",pos
1364033954077044737,posttoday,2021-02-23,09:06:51,,สมุทรสาครพบผู้ติดเชื้อโควิด ใหม่ ราย รวม ราย,"['ไวรัสโคโรนา', 'โควิด19', 'covid19', 'โควิดสมุทรสาคร']",neg
1364027338254557186,springnews_tv,2021-02-23,08:40:34,,สมุทรสาคร พบผู้ป่วยติดเชื้อโควิด เพิ่มอีก ราย จากการค้นหาเชิงรุก ราย แบ่งเป็นคนไทย คน ต่างชาติ ราย และตรวจพบในโรงพยาบาล ราย ยอดสะสมทั้งจังหวัดมีจำนวน ราย,"['โควิดสมุทรสาคร', 'โควิด19', 'spring']",neg
1364025482413441025,traffic_1197,2021-02-23,08:33:12,,จังหวัดสมุทรสาคร รายงานผู้ติดเชื้อ,"['covid19', 'โควิดสมุทรสาคร']",neg
1363797137918582787,tnnthailand,2021-02-22,17:25:50,,ผู้ว่าฯสมุทรสาคร อาการดีขึ้นมาก พูดได้เกือบปกติ เตรียมออกจากไอซียู,"['โควิด19', 'โควิดสมุทรสาคร', 'ผู้ว่าฯสมุทรสาคร', 'โควิดวันนี้', 'covid_19', 'โควิด', 'covid19', 'tnn', 'tnnthailand', 'tnnช่อง16', 'tnnonline']",pos
